Tour;Tournament Year;Tournament #;Permanent Tournament #;Course #;Team ID;Team Number;Player Number;Player Name;Round Number;Event Name;Course Name;Course Par;Course Yardage;Tee Time;Round Score;End of Round Finish Pos. (numeric);End of Round Finish Pos. (text); End of Event Pos. (numeric);End of Event Pos. (text);In Playoff;Eagles;Eagles(Rank);Birdies;Birdies (Rank);Pars;Bogeys;Bogeys (Rank);Doubles;Others;Total Holes Over Par; Bogey Avoidance Rank;Longest Drive;Longest Drives(Rank);Driving Distance(Total Distance);Driving Distance(Total Drives);Driving Distance(Rank);Driving Dist. - All Drives(Tot. Dist.);Driving Dist. - All Drives(# of Drives);Driving Dist. - All Drives(Rank);Drives Over 300 Yards (# of Drives);Driving Acc. %(Fairways Hit);Driving Accuracy Rank;Left Rough Tendency(Total Left Rough);Right Rough Tendency(Total Right Rough);App.   50-75 yds(ft);App.   50-75 yds(attempts);App.   75-100 yds(ft);App.   75-100 yds(attempts);App.   100-125 yds(ft);App.   100-125 yds(attempts);Approaches   50-125 Yards(ft);Approaches   50-125 Yards(attempts);Approaches   125-150 Yards(ft);Approaches   125-150 Yards(attempts);Approaches   150-175 Yards(ft);Approaches   150-175 Yards(attempts);Approaches   175-200 Yards(ft);Approaches   175-200 Yards(attempts);Approaches   >200 Yards(ft);Approaches   >200 Yards(attempts);App.   50-75 yds(ft) - Rough;App.   50-75 yds(attempts) - Rough;App.   75-100 yds(ft) - Rough;App.   75-100 yds(attempts) - Rough;App.   100-125 yds(ft) - Rough;App.   100-125 yds(attempts) - Rough;Approaches   50-125 Yards(ft) - Rough;Approaches   50-125 Yards(attempts) - Rough;Approaches   125-150 Yards(ft) - Rough;Approaches   125-150 Yards(attempts) - Rough;Approaches   150-175 Yards(ft) - Rough;Approaches   150-175 Yards(attempts) - Rough;Approaches   175-200 Yards(ft) - Rough;Approaches   175-200 Yards(attempts) - Rough;Approaches   >200 Yards(ft) - Rough;Approaches   >200 Yards(attempts) - Rough;Total Holes Played;Total Greens in Regulation;GIR Rank;Total Distance(ft) Prox to Hole; # of Attempts Prox to Hole;Proximity to Hole (Rank);Fairway Prox(attempts);Fairway Prox(distance in ft);Fairway Prox (Rank);Rough Prox(attempts);Rough Prox(distance in ft);Rough Prox (Rank);Left Rough Prox(attempts);Left Rough Prox(distance in ft);Right Rough Prox(attempts);Right Rough Prox(distance in ft);Going for Green(attempts);Going for Green(non-attempts);Going for the Green(successes);Scrambling Par or Better;Scrambling Missed GIR;Scrambling (Rank);Scrambling Proximity (Total Distance);Scrambling Proximity (# of shots);Scrambling Proximity (rank);Scrambling from the Rough(successes);Scrambling from the Rough(attempts);Scrambling from the Fringe(successes);Scrambling from the Fringe(attempts);Scrambling   >30 Yards(successes); Scrambling   >30 Yards(attempts);Scrambling   20-30 Yards(successes); Scrambling   20-30 Yards(attempts);Scrambling   10-20 Yards(successes); Scrambling   10-20 Yards(attempts);Scrambling   < 10 Yards(successes); Scrambling   < 10 Yards(attempts);Sand Save %(# Saves);Sand Save %(# Bunkers);Sand Save (Rank);Prox to Hole from Sand(Total Distance); Prox to Hole from Sand(# of Shots);Total Hole Outs;Longest Hole Out(yards);Overall Putting Avg(# of Putts); Putting Avg(GIR Putts);One-Putt %(# of One Putts);3-Putt Avoid(Total 3 Putts);Approach Putt Performance(attempts);Approach Putt Performance(ft));Avg Distance of Putts Made(Total Distance of Putts);Putting   3'(attempts);Putting   3'(putts made);Putting   4'(attempts);Putting   4'(putts made);Putting   5'(attempts);Putting   5'(putts made);Putting   6'(attempts);Putting   6'(putts made);Putting   7'(attempts);Putting   7'(putts made);Putting   8'(attempts);Putting   8'(putts made);Putting   9'(attempts);Putting   9'(putts made);Putting   10'(attempts);Putting   10'(putts made);Putting Inside 5' (putts made);Putting Inside 5' (attempts);Putting Inside 5 Feet (Rank);Putting   5' - 10' (putts made);Putting   5' - 10' (attempts);Putting   5' - 10' (Rank);Putting   4'-8'(attempts);Putting   4'-8'(putts made);Putting   4' - 8' (Rank);Putting-Inside 10'(attempts);Putting-Inside 10'(putts made);Putting-Inside 10'(rank);Putting   10'-15'(attempts);Putting   10'-15'(putts made);Putting   10'-15'(rank);Putting   15-20'(attempts);Putting   15'-20'(putts made);Putting   15'-20'(rank);Putting   20'-25'(attempts);Putting   20'-25'(putts made);Putting   20'-25'(rank);Putting   >25'(attempts);Putting   >25'(putts made);Putting   >25'(rank);Putting   > 10' (putts made);Putting   > 10' (attempts);Putting   > 10' (rank);Total Putts Gained;
R;2011;410;060;688;  ;000;24781;Mahan, Hunter;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:30;066;001;  T1;002;   2;P;  00000000001;  1;          5;5;          9;          3;12;;;              3;011;00000000320;36;00000000606;00000000002;7;00000004093;00000000014;15;          4;00000000009;  7;00000000000;00000000003;;000;;000;;000;;00000000000;         52.250;004;         36.833;002;         54.583;002;        202.500;005;  ;;;;    209.750;          2;    209.750;          2;;;     19.917;          1;;;;;00000000018;  00000000013;8;        681.500;00000000018;  19;00000000013;    346.167;11;00000000003;    229.667;29;00000000000;;00000000003;    229.667;  00000000002;00000000000;00000000001;00000000002;00000000005;22;     98.667;          5;27;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;00000000000;00000000001;00000000001;00000000002;00000000000;00000000001;00000000000;00000000003;21;           20.667;00000000002;00000000000;00000000000;00000000027;00000000020;00000000009;00000000000;00000000009;     18.083;00000001306;00000000008;00000000008;00000000005;00000000005;  00000000000;00000000000;00000000000;00000000000;00000000002;00000000001;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;         13;         13;1;          3;            2;7;00000000003;00000000002;13;00000000016;00000000015;9;00000000002;00000000000;18;00000000002;00000000001;3;00000000004;00000000002;2;00000000003;00000000000;7;          3;         11;2;  2.728;
R;2011;410;060;688;  ;000;24924;Haas, Bill;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:40;069;005;  T5;001;   1;P;  00000000000;  4;          6;2;          8;          3;12;          1;;              4;018;00000000327;20;00000000615;00000000002;4;00000004130;00000000014;11;          5;00000000009;  7;00000000001;00000000003;;000;;000;          6.583;001;          6.583;00000000001;         23.000;002;        133.667;003;         31.417;002;        368.583;005;  ;;;;     41.583;          1;     41.583;          1;      8.083;          1;    115.667;          2;;;;;00000000018;  00000000012;13;        782.333;00000000018;  26;00000000013;    563.250;30;00000000004;    165.333;9;00000000001;     60.750;00000000003;    104.583;  00000000002;00000000000;00000000000;00000000002;00000000006;25;    109.833;          5;29;00000000001;00000000003;00000000000;00000000000;00000000000;00000000002;00000000001;00000000002;00000000001;00000000002;00000000000;00000000000;00000000003;00000000004;9;           43.833;00000000004;00000000000;00000000000;00000000029;00000000018;00000000008;00000000001;00000000010;     24.917;00000001047;00000000008;00000000008;00000000003;00000000002;  00000000002;00000000002;00000000002;00000000002;00000000001;00000000001;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;         13;         12;28;          4;            3;6;00000000005;00000000005;1;00000000017;00000000015;18;00000000001;00000000001;1;00000000004;00000000002;3;00000000000;00000000000;;00000000007;00000000000;7;          3;         12;4;  2.298;
R;2011;410;060;688;  ;000;24925;Byrd, Jonathan;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:40;073;029; T29;030;  30;;  00000000000;  4;          1;24;         13;          4;21;;;              4;018;00000000329;16;00000000582;00000000002;18;00000003912;00000000014;26;          4;00000000006;  19;00000000004;00000000004;;000;;000;         41.000;001;         41.000;00000000001;         91.917;003;         25.167;001;        134.583;004;        110.917;002;  ;;;;     79.417;          1;     79.417;          1;     44.000;          1;     52.917;          2;    128.583;          2;    110.500;          1;00000000018;  00000000009;26;        819.000;00000000018;  28;00000000011;    403.583;29;00000000007;    415.417;27;00000000003;    213.583;00000000004;    201.833;  00000000000;00000000002;00000000000;00000000005;00000000009;15;     94.250;          9;19;00000000002;00000000003;00000000001;00000000001;00000000000;00000000001;00000000002;00000000003;00000000002;00000000003;00000000001;00000000002;00000000001;00000000003;19;           16.417;00000000003;00000000000;00000000000;00000000029;00000000017;00000000007;00000000000;00000000011;     26.083;00000000843;00000000010;00000000010;00000000003;00000000003;  00000000001;00000000001;00000000003;00000000002;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;         14;         14;1;          4;            2;11;00000000004;00000000003;9;00000000018;00000000016;14;00000000002;00000000001;4;00000000003;00000000001;10;00000000000;00000000000;;00000000006;00000000000;7;          2;         11;11;   .714;
R;2011;410;060;688;  ;000;25686;Dufner, Jason;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:20;073;015; T15;013; T13;;  00000000000;  4;;29;         15;          3;12;;;              3;011;00000000324;25;00000000614;00000000002;5;00000004034;00000000014;17;          4;00000000010;  2;00000000001;00000000002;;000;         17.083;001;         21.417;001;         38.500;00000000002;         15.500;001;         58.083;003;        135.250;004;         79.750;003;       21.333;          1;;;;;     21.333;          1;     57.500;          2;     55.000;          1;     58.000;          1;;;00000000018;  00000000012;13;        518.917;00000000018;  4;00000000013;    327.083;8;00000000005;    191.833;6;00000000003;    103.417;00000000002;     88.417;  00000000000;00000000002;00000000000;00000000004;00000000006;10;     38.417;          6;8;00000000002;00000000003;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000001;00000000003;00000000003;00000000003;00000000001;00000000001;1;           15.833;00000000001;00000000000;00000000000;00000000033;00000000025;00000000004;00000000001;00000000014;     40.417;00000000706;00000000013;00000000013;00000000001;00000000001;  00000000001;00000000001;00000000001;00000000001;00000000003;00000000001;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;         15;         15;1;          5;            2;16;00000000005;00000000003;18;00000000020;00000000017;22;00000000002;00000000000;18;00000000005;00000000001;14;00000000002;00000000000;7;00000000004;00000000000;7;          1;         13;21; 2.297-;
R;2011;410;060;688;  ;000;25804;Watson, Bubba;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:40;079;026; T26;023; T23;;  00000000000;  4;          2;17;          9;          6;29;;          1;              7;030;00000000355;3;00000000631;00000000002;2;00000004239;00000000014;3;          8;00000000005;  26;00000000007;00000000002;;000;         46.250;002;;000;         46.250;00000000002;         46.000;002;         28.333;001;         30.583;001;         73.917;002;  ;;;;;;;;    110.333;          2;    117.000;          3;    105.500;          2;    118.250;          1;00000000018;  00000000009;26;        720.583;00000000018;  24;00000000008;    225.083;13;00000000008;    451.083;25;00000000006;    302.667;00000000002;    148.417;  00000000001;00000000001;00000000000;00000000002;00000000009;28;     75.917;          6;23;00000000001;00000000003;00000000000;00000000000;00000000000;00000000001;00000000001;00000000003;00000000000;00000000002;00000000001;00000000002;00000000000;00000000003;21;           46.083;00000000002;00000000000;00000000000;00000000030;00000000016;00000000006;00000000000;00000000012;     18.167;00000000918;00000000013;00000000013;00000000001;00000000001;  00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;00000000001;00000000001;         14;         14;1;          3;            1;17;00000000001;00000000000;29;00000000017;00000000015;18;00000000004;00000000002;4;00000000002;00000000001;3;00000000001;00000000000;7;00000000006;00000000000;7;          3;         13;7;  1.133;
R;2011;410;060;688;  ;000;26476;Reavie, Chez;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:50;068;018; T18;026; T26;;  00000000000;  4;          5;5;         10;          3;12;;;              3;011;00000000301;115;00000000534;00000000002;30;00000004019;00000000014;19;          2;00000000010;  2;00000000002;00000000002;;000;         26.417;001;         57.833;003;         84.250;00000000004;          8.500;001;         62.417;004;         29.917;002;         43.000;003;  ;;;;;;;;     72.250;          2;;;     40.333;          1;     79.250;          1;00000000018;  00000000014;4;        419.917;00000000018;  1;00000000014;    228.083;1;00000000004;    191.833;16;00000000001;     43.250;00000000003;    148.583;  00000000000;00000000002;00000000000;00000000001;00000000004;27;     27.583;          4;10;00000000001;00000000003;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;00000000001;00000000001;00000000002;00000000000;00000000001;21;            9.750;00000000001;00000000000;00000000000;00000000030;00000000023;00000000006;00000000000;00000000012;     35.167;00000001243;00000000008;00000000008;00000000003;00000000003;  00000000002;00000000001;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;00000000002;00000000001;00000000001;00000000000;         13;         12;28;          5;            3;9;00000000004;00000000003;9;00000000018;00000000015;25;00000000005;00000000001;15;00000000004;00000000001;13;00000000000;00000000000;;00000000003;00000000001;1;          3;         12;4;   .127;
R;2011;410;060;688;  ;000;27095;Watney, Nick;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:30;072;018; T18;026; T26;;  00000000000;  4;          4;9;         10;          3;12;;          1;              4;018;00000000339;10;00000000604;00000000002;8;00000004188;00000000014;8;          7;00000000006;  19;00000000002;00000000004;;000;;000;          7.917;001;          7.917;00000000001;         98.667;003;         66.750;002;         66.750;002;         91.833;003;  ;;     10.000;          1;     26.417;          1;     36.417;          2;    103.583;          2;     35.417;          1;;;    116.917;          2;00000000018;  00000000008;30;        624.250;00000000018;  12;00000000011;    331.917;16;00000000007;    292.333;11;00000000002;    123.333;00000000005;    169.000;  00000000001;00000000001;00000000000;00000000006;00000000010;11;     75.833;          8;15;00000000004;00000000006;00000000000;00000000000;00000000000;00000000002;00000000001;00000000001;00000000004;00000000006;00000000001;00000000001;00000000001;00000000002;13;             .583;00000000001;00000000000;00000000000;00000000025;00000000012;00000000011;00000000000;00000000007;     17.250;00000000977;00000000007;00000000007;00000000002;00000000002;  00000000003;00000000003;00000000002;00000000002;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000003;00000000002;         12;         12;1;          6;            5;4;00000000006;00000000006;1;00000000018;00000000017;4;00000000002;00000000001;4;00000000000;00000000000;;00000000001;00000000000;7;00000000004;00000000000;7;          1;          7;14;  2.759;
R;2011;410;060;688;  ;000;27649;Snedeker, Brandt;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:10;074;018; T18;016; T16;;  00000000000;  4;          1;24;         12;          5;25;;;              5;024;00000000310;71;00000000589;00000000002;15;00000003986;00000000014;21;          2;00000000009;  7;00000000002;00000000003;;000;;000;;000;;00000000000;        121.750;003;         53.333;002;        101.750;005;        147.000;004;  ;;;;;;;;     62.667;          2;     41.500;          1;;;    121.083;          1;00000000018;  00000000009;26;        649.083;00000000018;  14;00000000014;    423.833;17;00000000004;    225.250;24;00000000001;     41.750;00000000003;    183.500;  00000000001;00000000001;00000000001;00000000005;00000000009;15;    100.167;          9;20;00000000004;00000000006;00000000000;00000000000;00000000000;00000000001;00000000000;00000000001;00000000003;00000000004;00000000002;00000000003;00000000000;00000000002;21;           26.250;00000000002;00000000000;00000000000;00000000032;00000000019;00000000005;00000000001;00000000013;     33.750;00000000528;00000000013;00000000013;00000000003;00000000003;  00000000001;00000000001;00000000000;00000000000;00000000002;00000000001;00000000000;00000000000;00000000002;00000000000;00000000000;00000000000;         17;         17;1;          4;            1;23;00000000003;00000000002;13;00000000021;00000000018;20;00000000002;00000000000;18;00000000003;00000000000;15;00000000001;00000000000;7;00000000005;00000000000;7;;         11;28; 2.161-;
R;2011;410;060;688;  ;000;28089;Day, Jason;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:50;069;003;  T3;006;  T6;;  00000000000;  4;          3;11;         13;          2;3;;;              2;003;00000000347;6;00000000607;00000000002;6;00000004212;00000000014;6;          6;00000000007;  14;00000000001;00000000004;          8.750;001;;000;         17.000;001;         25.750;00000000002;         18.000;001;         97.917;003;         24.417;001;        198.250;005;  ;;;;     51.750;          2;     51.750;          2;    137.417;          2;     79.500;          1;;;;;00000000018;  00000000010;24;        655.500;00000000018;  16;00000000012;    364.333;18;00000000005;    268.667;22;00000000001;     21.250;00000000004;    247.417;  00000000002;00000000000;00000000000;00000000006;00000000008;6;     36.333;          7;5;00000000003;00000000003;00000000001;00000000001;00000000001;00000000002;00000000001;00000000001;00000000002;00000000003;00000000002;00000000002;00000000002;00000000004;13;           32.417;00000000004;00000000000;00000000000;00000000027;00000000017;00000000009;00000000000;00000000009;     23.500;00000000824;00000000010;00000000010;00000000004;00000000004;  00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000001;00000000001;00000000001;00000000001;00000000000;00000000000;         15;         15;1;          2;            2;1;00000000002;00000000002;1;00000000017;00000000017;1;00000000002;00000000000;18;00000000002;00000000001;3;00000000002;00000000000;7;00000000004;00000000000;7;          1;         10;18;  1.193;
R;2011;410;060;688;  ;000;29221;Simpson, Webb;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:30;070;015; T15;022;  22;;  00000000000;  4;          3;11;         12;          3;12;;;              3;011;00000000328;17;00000000571;00000000002;24;00000004101;00000000014;13;          4;00000000006;  19;00000000003;00000000003;;000;;000;         25.083;001;         25.083;00000000001;         24.333;001;         36.583;001;         71.000;003;        116.000;004;  ;;;;     69.667;          1;     69.667;          1;    123.500;          3;     57.750;          1;;;     43.250;          1;00000000018;  00000000012;13;        656.250;00000000018;  18;00000000010;    273.000;12;00000000006;    294.167;17;00000000003;    127.500;00000000003;    166.667;  00000000002;00000000000;00000000001;00000000003;00000000006;17;    109.750;          6;26;00000000002;00000000003;00000000000;00000000000;00000000000;00000000000;00000000002;00000000003;00000000000;00000000002;00000000001;00000000001;00000000000;00000000002;21;           84.083;00000000002;00000000000;00000000000;00000000031;00000000022;00000000005;00000000000;00000000013;     39.250;00000000751;00000000013;00000000013;00000000002;00000000002;  00000000002;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;         17;         16;22;;  ;;00000000002;00000000001;22;00000000017;00000000016;6;00000000005;00000000001;15;00000000001;00000000001;1;00000000002;00000000000;7;00000000006;00000000000;7;          2;         14;14;  .303-;
R;2011;410;060;688;  ;000;30925;Johnson, Dustin;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:00;070;024; T24;023; T23;;  00000000001;  1;          3;11;          9;          5;25;;;              5;024;00000000370;1;00000000595;00000000002;12;00000004330;00000000014;1;          9;00000000006;  19;00000000003;00000000004;;000;;000;          8.833;001;          8.833;00000000001;         99.583;003;         68.667;003;         24.500;001;         19.583;001;  ;;     27.583;          1;     46.333;          1;     73.917;          2;     40.750;          1;      9.000;          1;;;    112.750;          3;00000000018;  00000000011;17;        493.000;00000000017;  5;00000000009;    221.167;6;00000000007;    236.417;3;00000000003;    107.250;00000000004;    129.167;  00000000002;00000000000;00000000000;00000000004;00000000007;12;     44.583;          6;12;00000000004;00000000005;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000002;00000000004;00000000002;00000000002;00000000002;00000000003;11;           21.333;00000000003;00000000001;00000000431;00000000028;00000000019;00000000008;00000000002;00000000009;     22.833;00000000731;00000000011;00000000011;00000000003;00000000002;  00000000002;00000000001;00000000000;00000000000;00000000001;00000000001;00000000001;00000000000;00000000002;00000000000;00000000000;00000000000;         16;         14;30;          4;            1;23;00000000004;00000000002;22;00000000020;00000000015;30;00000000002;00000000002;1;00000000001;00000000000;15;00000000001;00000000000;7;00000000004;00000000000;7;          2;          8;4; 1.279-;
R;2011;410;060;688;  ;000;31323;Woodland, Gary;03;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:20;072;023;  23;013; T13;;  00000000000;  4;;29;         16;          2;3;;;              2;003;00000000335;13;00000000595;00000000002;12;00000004250;00000000014;2;          8;00000000002;  30;00000000007;00000000005;;000;         27.083;001;         49.917;001;         77.000;00000000002;         12.333;001;         63.833;002;         37.667;001;         65.083;002;       20.667;          1;     51.833;          1;      8.083;          1;     80.583;          3;     10.417;          1;     55.500;          1;     88.333;          2;    113.917;          3;00000000018;  00000000014;4;        604.667;00000000018;  10;00000000008;    255.917;22;00000000010;    348.750;4;00000000006;    203.750;00000000004;    145.000;  00000000001;00000000001;00000000001;00000000002;00000000004;17;     12.417;          2;7;00000000001;00000000003;00000000000;00000000000;00000000001;00000000002;00000000000;00000000000;00000000000;00000000001;00000000001;00000000001;00000000000;00000000000;;  ;00000000000;00000000000;00000000000;00000000035;00000000029;00000000002;00000000001;00000000016;     45.917;00000000696;00000000014;00000000014;00000000000;00000000000;  00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;00000000002;00000000001;00000000002;00000000000;00000000001;00000000000;         15;         15;1;          6;            2;17;00000000004;00000000003;9;00000000021;00000000017;29;00000000003;00000000001;10;00000000000;00000000000;;00000000001;00000000000;7;00000000010;00000000000;7;          1;         14;25; 1.091-;
